Pump_ID,Temperature,Vibration,Pressure,Flow_Rate,RPM,Operational_Hours,Maintenance_Flag,Failure_Flag
5,122.39,2.845,194.65,8.097,1773,54192.3,0,0
5,122.34,2.857,194.65,8.097,1773,54209.1,0,0
5,122.19,2.873,194.65,8.097,1773,54225.9,0,0
5,121.95,2.893,194.65,8.097,1773,54242.7,0,0
5,121.62,2.915,194.65,8.097,1773,54259.5,0,0
5,118.76,3.08,185.89,8.494,1798,54276.3,0,0
5,114.23,3.255,184.97,8.078,1773,54293.1,0,0
5,113.73,3.124,176.64,7.682,1798,54309.9,0,0
5,113.19,2.997,168.69,8.058,1823,54326.7,0,0
5,112.63,2.873,176.28,7.663,1848,54343.5,0,0
5,112.07,3.027,184.22,8.039,1823,54360.3,0,0
5,111.51,3.186,192.51,8.433,1798,54377.1,0,0
5,110.98,3.041,201.17,8.02,1823,54393.9,0,0
5,110.49,3.19,210.22,8.409,1798,54410.7,0,0
5,110.06,3.035,200.76,8.821,1823,54427.5,0,0
5,109.69,2.883,209.8,9.254,1848,54444.3,0,0
5,109.4,2.734,219.24,9.707,1823,54461.1,0,0
5,109.19,2.85,213.51,10.183,1798,54477.9,0,0
5,109.08,2.695,203.9,9.684,1823,54494.6,0,0
5,109.06,2.804,194.72,9.209,1848,54511.4,0,0
5,109.13,2.914,203.49,8.758,1823,54528.2,0,0
5,113.19,2.751,196.22,9.187,1848,54545.0,0,0
5,113.45,2.86,205.05,8.737,1873,54561.8,0,0
5,113.8,2.974,196.29,8.309,1848,54578.6,0,0
5,114.22,3.095,187.46,8.716,1873,54595.4,0,0
5,114.71,2.929,195.9,9.143,1848,54612.2,0,0
5,115.24,3.056,187.08,8.695,1873,54629.0,0,0
5,115.81,3.029,195.5,8.269,1898,54645.8,0,0
5,116.39,2.88,186.7,7.864,1873,54662.6,0,0
5,116.97,2.744,195.1,7.478,1848,54679.4,0,0
5,117.54,2.832,186.32,7.534,1823,54696.2,0,0
5,118.08,2.98,186.91,7.903,1848,54713.0,0,0
5,118.57,2.854,178.5,7.897,1873,54729.8,0,0
5,119.0,2.735,176.86,8.284,1848,54746.6,0,0
5,119.36,2.624,168.9,7.878,1823,54763.4,0,0
5,119.64,2.519,176.5,8.264,1848,54780.2,0,0
5,119.52,2.662,184.44,8.669,1823,54797.0,0,0
5,119.61,2.684,184.44,8.669,1823,54813.8,0,0
5,119.61,2.704,184.44,8.669,1823,54830.6,0,0
5,119.5,2.723,184.44,8.669,1823,54847.4,0,0
5,119.3,2.738,184.44,8.669,1823,54864.2,0,0
5,119.01,2.749,184.44,8.669,1823,54881.0,0,0
5,118.64,2.756,184.44,8.669,1823,54897.8,0,0
5,118.2,2.758,184.44,8.669,1823,54914.6,0,0
5,121.75,2.624,192.74,9.094,1798,54931.4,0,0
5,121.19,2.492,184.07,8.648,1823,54948.2,0,0
5,120.6,2.601,175.78,8.225,1798,54965.0,0,0
5,120.0,2.711,183.69,7.822,1823,54981.8,0,0
5,119.4,2.822,175.43,7.438,1848,54998.6,0,0
5,118.82,2.667,167.53,7.235,1873,55015.4,0,0
5,122.21,2.518,163.45,7.59,1848,55032.2,0,0
5,121.71,2.377,157.43,7.961,1873,55049.0,0,0
5,121.27,2.244,150.35,7.571,1898,55065.8,0,0
5,120.91,2.163,157.12,7.2,1873,55082.6,0,0
5,120.65,2.251,164.19,6.847,1898,55099.4,0,0
5,120.48,2.346,171.57,7.183,1873,55116.2,0,0
5,124.3,2.223,163.85,7.038,1848,55133.0,0,0
5,124.34,2.324,156.48,6.693,1823,55149.8,0,0
5,124.49,2.433,163.52,7.021,1848,55166.6,0,0
5,124.74,2.552,156.16,6.677,1873,55183.4,0,0
5,125.08,2.436,163.19,7.004,1848,55200.2,0,0
5,129.44,2.565,167.76,6.661,1823,55217.0,0,0
5,129.96,2.703,160.21,6.987,1848,55233.8,0,0
5,130.54,2.853,153.0,7.33,1823,55250.6,0,0
5,131.17,3.013,159.89,6.971,1848,55267.4,0,0
5,131.83,3.184,152.69,7.312,1873,55284.2,0,0
5,132.49,3.057,159.57,6.954,1848,55301.0,0,0
5,137.18,2.934,166.75,7.295,1873,55317.8,0,0
5,133.77,3.098,159.24,6.937,1898,55334.6,0,0
5,130.29,3.268,166.41,7.277,1923,55351.4,0,0
5,130.79,3.286,166.41,7.277,1923,55368.2,0,0
5,131.22,3.299,166.41,7.277,1923,55385.0,0,0
5,131.56,3.307,166.41,7.277,1923,55401.8,0,0
5,131.8,3.309,166.41,7.277,1923,55418.6,0,0
5,131.95,3.306,166.41,7.277,1923,55435.4,0,0
5,131.98,3.298,166.41,7.277,1923,55452.2,0,0
5,131.91,3.284,166.41,7.277,1923,55469.0,0,0
5,131.73,3.266,166.41,7.277,1923,55485.8,0,0
5,131.45,3.244,166.41,7.277,1923,55502.6,0,0
5,131.07,3.22,166.41,7.277,1923,55519.4,0,0
5,130.62,3.193,166.41,7.277,1923,55536.2,0,0
5,130.09,3.167,166.41,7.277,1923,55553.0,0,0
5,133.55,2.99,173.9,7.634,1948,55569.8,0,0
5,128.89,2.825,166.07,7.26,1923,55586.6,0,0
5,128.25,2.94,158.6,7.615,1898,55603.4,0,0
5,127.6,2.783,151.46,7.242,1923,55620.2,0,0
5,126.97,2.904,158.28,6.887,1898,55637.0,0,0
5,126.38,3.036,165.4,7.225,1923,55653.8,0,0
5,125.83,2.888,172.84,6.871,1898,55670.6,0,0
5,125.35,2.752,180.62,7.207,1873,55687.3,0,0
5,128.85,2.893,188.75,7.561,1848,55704.1,0,0
5,128.52,2.766,186.08,7.19,1873,55720.9,0,0
5,128.3,2.916,194.46,6.838,1848,55737.7,0,0
5,128.19,3.078,185.71,6.503,1823,55754.5,0,0
5,128.19,2.953,194.06,6.821,1848,55771.3,0,0
5,124.41,3.121,185.33,6.487,1873,55788.1,0,0
5,124.62,3.147,185.33,6.487,1873,55804.9,0,0
5,124.93,3.173,185.33,6.487,1873,55821.7,0,0
5,125.33,3.196,185.33,6.487,1873,55838.5,0,0
5,125.81,3.217,185.33,6.487,1873,55855.3,0,0
5,126.36,3.234,185.33,6.487,1873,55872.1,0,0
5,126.95,3.091,193.67,6.805,1898,55888.9,0,0
5,127.58,3.247,184.96,6.472,1873,55905.7,0,0
5,128.22,3.248,193.28,6.789,1869,55922.5,0,0
5,128.86,3.089,184.58,6.456,1844,55939.3,0,0
5,129.48,2.933,176.28,6.772,1869,55956.1,0,0
5,130.07,3.06,184.21,6.44,1844,55972.9,0,0
5,130.6,3.189,192.5,6.125,1869,55989.7,0,0
5,131.06,3.016,201.16,6.425,1894,56006.5,0,0
5,131.43,2.849,210.21,6.11,1869,56023.3,0,0
5,131.72,2.961,200.75,6.41,1844,56040.1,0,0
5,131.9,2.796,191.72,6.096,1869,56056.9,0,0
5,131.98,2.64,183.09,5.797,1894,56073.7,0,0
5,131.95,2.494,174.85,6.081,1869,56090.5,0,0
5,131.81,2.596,166.98,5.783,1871,56107.3,0,0
5,131.57,2.458,174.5,6.066,1896,56124.1,0,0
5,131.23,2.565,182.35,6.364,1871,56140.9,0,0
5,130.81,2.436,190.56,6.675,1846,56157.7,0,0
5,130.31,2.5,199.13,7.002,1871,56174.5,0,0
5,129.75,2.383,190.17,6.659,1896,56191.3,0,0
5,129.14,2.505,198.73,6.986,1871,56208.1,0,0
5,128.51,2.396,207.67,7.328,1896,56224.9,0,0
5,127.86,2.295,217.02,7.687,1921,56241.7,0,0
5,127.22,2.422,226.78,7.31,1896,56258.5,0,0
5,126.61,2.559,216.58,6.952,1871,56275.3,0,0
5,129.98,2.704,206.83,6.611,1896,56292.1,0,0
5,129.45,2.857,216.14,6.935,1871,56308.9,0,0
5,129.0,3.019,225.59,6.596,1846,56325.7,0,0
5,128.64,2.895,215.44,6.919,1871,56342.5,0,0
5,128.38,2.774,205.74,7.258,1896,56359.3,0,0
5,124.34,2.655,196.48,6.902,1871,56376.1,0,0
5,124.29,2.792,205.33,7.24,1896,56392.9,0,0
5,111.92,1.865,196.09,6.886,1921,56409.7,1,0
5,124.53,2.665,196.09,6.886,1921,56426.5,0,0
5,124.8,2.662,196.09,6.886,1921,56443.3,0,0
5,125.16,2.655,196.09,6.886,1921,56460.1,0,0
5,125.61,2.643,196.09,6.886,1921,56476.9,0,0
5,126.13,2.628,196.09,6.886,1921,56493.7,0,0
5,126.71,2.61,196.09,6.886,1921,56510.5,0,0
5,131.3,2.466,187.26,7.223,1946,56527.3,0,0
5,127.96,2.328,178.83,6.869,1921,56544.1,0,0
5,124.59,2.198,184.99,6.532,1896,56560.9,0,0
5,125.86,2.075,185.43,6.853,1921,56577.7,0,0
5,122.39,2.158,193.77,7.188,1896,56594.5,0,0
5,126.98,2.041,202.49,7.541,1921,56611.3,0,0
5,127.46,1.933,193.38,7.91,1946,56628.1,0,0
5,127.86,1.878,202.08,8.298,1921,56644.9,0,0
5,128.18,1.964,211.18,7.891,1946,56661.7,0,0
5,128.4,2.057,201.68,7.504,1971,56678.5,0,0
5,124.49,2.159,206.39,7.872,1996,56695.3,0,0
5,124.51,2.061,215.68,8.258,1971,56712.1,0,0
5,124.42,1.972,205.97,7.853,1996,56728.9,0,0
5,124.23,2.079,198.7,8.238,2021,56745.7,0,0
5,123.95,1.994,189.76,7.834,1996,56762.5,0,0
5,123.58,1.94,198.3,8.218,1971,56779.3,0,0
5,123.13,1.862,189.38,7.816,1946,56796.1,0,0
5,122.63,1.968,197.9,7.433,1921,56812.9,0,0
5,122.07,1.984,197.9,7.433,1921,56829.7,0,0
5,121.48,1.999,197.9,7.433,1921,56846.5,0,0
5,120.87,2.011,197.9,7.433,1921,56863.3,0,0
5,120.27,2.022,197.9,7.433,1921,56880.1,0,0
5,119.68,2.029,197.9,7.433,1921,56896.8,0,0
5,119.12,2.033,197.9,7.433,1921,56913.6,0,0
5,118.62,2.034,197.9,7.433,1921,56930.4,0,0
5,118.18,2.031,197.9,7.433,1921,56947.2,0,0
5,117.81,2.025,197.9,7.433,1921,56964.0,0,0
5,117.53,2.016,197.9,7.433,1921,56980.8,0,0
5,117.35,2.004,197.9,7.433,1921,56997.6,0,0
5,117.27,1.991,197.9,7.433,1921,57014.4,0,0
5,117.28,1.975,197.9,7.433,1921,57031.2,0,0
5,117.4,1.959,197.9,7.433,1921,57048.0,0,0
5,121.51,1.849,188.99,7.797,1896,57064.8,0,0
5,125.73,1.746,180.49,8.179,1871,57081.6,0,0
5,126.15,1.733,180.49,8.179,1871,57098.4,0,0
5,126.65,1.722,180.49,8.179,1871,57115.2,0,0
5,127.21,1.712,180.49,8.179,1871,57132.0,0,0
5,127.81,1.706,180.49,8.179,1871,57148.8,0,0
5,128.45,1.702,180.49,8.179,1871,57165.6,0,0
5,129.1,1.702,180.49,8.179,1871,57182.4,0,0
5,129.74,1.704,180.49,8.179,1871,57199.2,0,0
5,134.4,1.792,177.95,8.58,1846,57216.0,0,0
5,130.94,1.887,185.96,9.0,1821,57232.8,0,0
5,131.46,1.899,185.96,9.0,1821,57249.6,0,0
5,131.9,1.913,185.96,9.0,1821,57266.4,0,0
5,132.27,1.928,185.96,9.0,1821,57283.2,0,0
5,132.53,1.944,185.96,9.0,1821,57300.0,0,0
5,132.7,1.96,185.96,9.0,1821,57316.8,0,0
5,132.75,1.976,185.96,9.0,1821,57333.6,0,0
5,132.7,1.991,185.96,9.0,1821,57350.4,0,0
5,132.54,2.003,185.96,9.0,1821,57367.2,0,0
5,132.28,2.013,185.96,9.0,1821,57384.0,0,0
5,131.92,2.02,185.96,9.0,1821,57400.8,0,0
5,131.48,2.024,185.96,9.0,1821,57417.6,0,0
5,130.97,2.024,185.96,9.0,1821,57434.4,0,0
5,130.39,2.021,185.96,9.0,1821,57451.2,0,0
5,129.77,2.015,185.96,9.0,1821,57468.0,0,0
5,129.13,2.102,194.32,9.441,1796,57484.8,0,0
5,128.48,2.19,185.58,8.978,1821,57501.6,0,0
5,127.85,2.137,177.23,8.538,1846,57518.4,0,0
5,127.24,2.019,169.25,8.12,1871,57535.2,0,0
5,126.68,1.906,161.64,8.518,1846,57552.0,0,0
5,130.09,1.926,168.91,8.934,1871,57568.8,0,0
5,129.66,2.002,161.31,8.496,1896,57585.6,0,0
5,129.31,2.083,154.05,8.08,1871,57602.4,0,0
5,129.07,1.97,160.98,7.684,1846,57619.2,0,0
5,128.93,2.053,168.23,8.06,1821,57636.0,0,0
5,128.91,2.144,160.66,7.665,1796,57652.8,0,0
5,128.99,2.242,153.43,7.29,1778,57669.6,0,0
5,129.19,2.35,146.52,6.933,1803,57686.4,0,0
5,125.59,2.467,153.12,7.272,1778,57703.2,0,0
5,125.97,2.594,160.01,7.364,1753,57720.0,0,0
5,126.44,2.732,154.19,7.725,1778,57736.8,0,0
5,126.98,2.881,161.12,8.104,1803,57753.6,0,0
5,127.56,2.763,168.38,8.442,1778,57770.4,0,0
5,128.19,2.651,175.95,8.856,1803,57787.2,0,0
5,128.84,2.802,183.87,8.422,1828,57804.0,0,0
5,129.48,2.961,192.14,8.835,1803,57820.8,0,0
5,134.15,3.128,183.5,8.402,1778,57837.6,0,0
5,138.82,3.302,191.75,8.813,1753,57854.4,0,0
5,139.4,3.481,200.38,9.245,1778,57871.2,0,0
5,139.91,3.666,191.37,8.792,1803,57888.0,0,0
5,140.33,3.502,199.98,9.223,1797,57904.8,0,0
5,140.66,3.564,190.98,9.675,1772,57921.6,0,0
5,140.88,3.393,199.57,10.149,1797,57938.4,0,0
5,140.98,3.551,190.59,9.652,1772,57955.2,0,0
5,136.86,3.369,182.02,9.179,1797,57972.0,0,0
5,136.74,3.514,173.83,8.729,1810,57988.8,0,0
5,136.51,3.661,166.0,8.301,1835,58005.6,0,0
5,136.18,3.669,173.47,8.708,1860,58022.4,0,0
5,135.76,3.481,181.28,9.135,1835,58039.2,0,0
5,135.25,3.618,189.44,9.582,1860,58056.0,0,0
5,130.63,3.76,180.91,10.052,1844,58072.8,0,0
5,130.03,3.55,189.05,10.544,1819,58089.5,0,0
5,129.39,3.41,197.56,10.028,1794,58106.3,0,0
5,128.75,3.551,188.67,9.536,1819,58123.1,0,0
5,128.1,3.363,197.16,10.004,1794,58139.9,0,0
5,127.48,3.19,188.29,10.494,1769,58156.7,0,0
5,126.9,3.337,196.76,11.008,1794,58173.5,0,0
5,126.37,3.177,187.91,10.469,1819,58190.3,0,0
5,125.92,3.03,179.45,9.956,1794,58207.1,0,0
5,125.54,3.186,171.38,9.468,1819,58223.9,0,0
5,125.27,3.049,179.09,9.932,1844,58240.7,0,0
5,125.09,2.921,171.03,10.418,1819,58257.5,0,0
5,125.02,3.084,163.33,9.908,1794,58274.3,0,0
5,125.06,2.96,170.68,10.393,1819,58291.1,0,0
5,121.32,3.128,163.0,10.903,1844,58307.9,0,0
5,121.57,3.154,163.0,10.903,1844,58324.7,0,0
5,121.9,3.179,163.0,10.903,1844,58341.5,0,0
5,141.62,3.958,143.0,8.903,1844,58358.3,0,1
5,122.82,3.221,163.0,10.903,1844,58375.1,0,0
5,123.37,3.236,163.0,10.903,1844,58391.9,0,0
5,123.96,3.247,163.0,10.903,1844,58408.7,0,0
5,124.58,3.252,163.0,10.903,1844,58425.5,0,0
5,121.2,3.096,170.34,10.368,1819,58442.3,0,0
5,121.8,3.239,162.67,9.86,1794,58459.1,0,0
5,122.38,3.073,169.99,10.344,1819,58475.9,0,0
5,122.91,2.912,176.92,10.237,1794,58492.7,0,0
5,123.38,2.755,184.88,10.739,1795,58509.5,0,0
5,126.25,2.604,193.2,11.265,1770,58526.3,0,0
5,130.69,2.46,184.51,11.817,1795,58543.1,0,0
5,135.05,2.556,192.81,12.396,1820,58559.9,0,0
5,135.19,2.657,201.49,12.623,1795,58576.7,0,0
5,135.23,2.762,197.26,12.004,1820,58593.5,0,0
5,135.16,2.873,206.14,11.416,1804,58610.3,0,0
5,134.97,2.718,215.41,10.857,1829,58627.1,0,0
5,134.69,2.834,225.1,10.4,1854,58643.9,0,0
5,134.31,2.81,223.59,9.89,1829,58660.7,0,0
5,133.84,2.671,213.53,9.406,1854,58677.5,0,0
5,133.3,2.799,223.14,9.867,1879,58694.3,0,0
5,132.71,2.67,213.1,10.35,1904,58711.1,0,0
5,132.07,2.808,222.69,9.851,1879,58727.9,0,0
5,131.41,2.687,212.67,9.368,1854,58744.7,0,0
5,130.75,2.575,222.24,9.827,1879,58761.5,0,0
5,130.11,2.47,219.99,10.308,1854,58778.3,0,0
5,129.5,2.37,210.09,10.201,1879,58795.1,0,0
5,128.94,2.505,200.64,9.701,1854,58811.9,0,0
5,132.36,2.647,209.66,9.226,1829,58828.7,0,0
5,131.93,2.668,209.66,9.226,1829,58845.5,0,0
5,131.6,2.687,209.66,9.226,1829,58862.3,0,0
5,131.37,2.703,209.66,9.226,1829,58879.1,0,0
5,131.25,2.716,209.66,9.226,1829,58895.9,0,0
5,131.25,2.724,209.66,9.226,1829,58912.7,0,0
5,131.36,2.728,209.66,9.226,1829,58929.5,0,0
5,131.58,2.728,209.66,9.226,1829,58946.3,0,0
5,131.9,2.723,209.66,9.226,1829,58963.1,0,0
5,132.32,2.713,209.66,9.226,1829,58979.9,0,0
5,132.83,2.83,200.23,8.774,1804,58996.7,0,0
5,133.4,2.677,191.22,8.344,1779,59013.5,0,0
5,134.03,2.786,199.82,8.753,1804,59030.3,0,0
5,134.69,2.631,204.85,8.324,1829,59047.1,0,0
5,135.37,2.484,214.07,8.731,1854,59063.9,0,0
5,136.05,2.581,223.7,8.304,1829,59080.7,0,0
5,136.7,2.684,213.64,8.711,1854,59097.5,0,0
5,137.32,2.792,223.25,8.284,1829,59114.3,0,0
5,137.88,2.642,221.39,8.69,1854,59131.1,0,0
5,138.37,2.502,231.35,9.115,1829,59147.9,0,0
5,138.77,2.614,220.94,9.562,1804,59164.7,0,0
5,139.07,2.596,211.0,9.094,1829,59181.5,0,0
5,139.26,2.472,220.5,9.539,1854,59198.3,0,0
5,139.35,2.595,210.57,9.072,1858,59215.1,0,0
5,139.32,2.73,201.1,8.627,1883,59231.9,0,0
5,139.17,2.613,210.15,9.05,1858,59248.7,0,0
5,138.92,2.504,200.69,9.217,1883,59265.5,0,0
5,138.57,2.644,202.61,8.765,1858,59282.2,0,0
5,138.12,2.538,205.96,8.335,1883,59299.0,0,0
5,133.52,2.682,215.23,8.744,1908,59315.8,0,0
5,132.95,2.574,205.54,8.315,1883,59332.6,0,0
5,132.33,2.47,214.79,8.723,1858,59349.4,0,0
5,131.68,2.607,210.67,9.007,1883,59366.2,0,0
5,131.02,2.748,220.15,9.449,1908,59383.0,0,0
5,130.37,2.893,210.24,8.986,1883,59399.8,0,0
5,129.74,2.762,219.7,9.426,1908,59416.6,0,0
5,131.15,2.899,209.82,8.964,1933,59433.4,0,0
5,130.62,2.759,217.3,8.525,1908,59450.2,0,0
5,130.16,2.886,227.08,8.943,1883,59467.0,0,0
5,129.79,3.013,237.3,9.381,1908,59483.8,0,0
5,129.53,3.142,247.98,8.921,1883,59500.6,0,0
5,129.37,3.273,236.82,8.484,1858,59517.4,0,0
5,129.32,3.405,234.0,8.9,1883,59534.2,0,0
5,125.5,3.216,244.53,8.464,1858,59551.0,0,0
5,129.55,3.342,233.52,8.878,1883,59567.8,0,0
5,129.83,3.314,233.52,8.878,1883,59584.6,0,0
5,130.21,3.288,233.52,8.878,1883,59601.4,0,0
5,130.68,3.264,233.52,8.878,1883,59618.2,0,0
5,131.22,3.244,233.52,8.878,1883,59635.0,0,0
5,131.82,3.229,233.52,8.878,1883,59651.8,0,0
5,128.48,3.373,233.63,8.443,1858,59668.6,0,0
5,129.13,3.206,237.34,8.03,1883,59685.4,0,0
5,129.78,3.361,226.66,8.423,1908,59702.2,0,0
5,130.42,3.497,236.86,8.01,1933,59719.0,0,0
5,131.02,3.342,226.2,8.403,1958,59735.8,0,0
5,131.58,3.521,236.38,8.815,1983,59752.6,0,0
5,132.08,3.715,225.75,8.383,1958,59769.4,0,0
5,132.49,3.86,215.59,7.972,1933,59786.2,0,0
5,128.71,4.079,205.89,7.581,1958,59803.0,0,0
5,133.05,3.915,196.62,7.953,1983,59819.8,0,0
5,129.05,4.137,187.77,7.563,1958,59836.6,0,0
5,133.19,3.969,179.32,7.193,1933,59853.4,0,0
5,133.1,3.997,179.32,7.193,1933,59870.2,0,0
5,132.9,4.02,179.32,7.193,1933,59887.0,0,0
5,132.59,4.038,179.32,7.193,1933,59903.8,0,0
5,132.2,4.05,179.32,7.193,1933,59920.6,0,0
5,118.55,2.838,179.32,7.193,1933,59937.4,1,0
5,131.18,4.053,179.32,7.193,1933,59954.2,0,0
5,130.59,4.044,179.32,7.193,1933,59971.0,0,0
5,129.96,4.03,179.32,7.193,1933,59987.8,0,0
5,129.31,4.009,179.32,7.193,1933,60004.6,0,0
5,128.66,3.983,179.32,7.193,1933,60021.4,0,0
5,128.03,3.954,179.32,7.193,1933,60038.2,0,0
5,123.5,3.734,187.39,7.545,1958,60055.0,0,0
5,122.97,3.526,178.96,7.512,1983,60071.8,0,0
5,122.51,3.664,170.91,7.144,1958,60088.6,0,0
5,122.13,3.461,171.56,7.494,1983,60105.4,0,0
5,121.84,3.271,179.28,7.526,1958,60122.2,0,0
5,121.65,3.095,187.35,7.895,1933,60139.0,0,0
5,121.56,3.229,178.92,7.508,1958,60155.8,0,0
5,121.58,3.373,180.49,7.876,1933,60172.6,0,0
5,125.59,3.207,188.61,7.49,1908,60189.4,0,0
5,125.82,3.055,180.13,7.857,1933,60206.2,0,0
5,126.15,3.209,172.02,7.472,1908,60223.0,0,0
5,126.57,3.067,179.76,7.838,1933,60239.8,0,0
5,127.06,3.232,171.67,7.454,1958,60256.6,0,0
5,127.62,3.098,163.95,7.089,1933,60273.4,0,0
5,128.23,3.272,171.33,7.436,1908,60290.2,0,0
5,128.87,3.457,179.04,7.801,1933,60307.0,0,0
5,133.52,3.653,187.09,7.419,1908,60323.8,0,0
5,130.16,3.507,178.67,7.317,1883,60340.6,0,0
5,130.78,3.534,178.67,7.317,1883,60357.4,0,0
5,131.36,3.558,178.67,7.317,1883,60374.2,0,0
5,131.89,3.578,178.67,7.317,1883,60391.0,0,0
5,132.34,3.594,178.67,7.317,1883,60407.8,0,0
5,132.7,3.604,178.67,7.317,1883,60424.6,0,0
5,132.97,3.608,178.67,7.317,1883,60441.4,0,0
5,133.14,3.606,178.67,7.317,1883,60458.2,0,0
5,133.2,3.598,178.67,7.317,1883,60474.9,0,0
5,133.15,3.412,170.63,6.958,1908,60491.7,0,0
5,132.99,3.231,178.31,7.299,1883,60508.5,0,0
5,132.73,3.056,186.33,7.508,1875,60525.3,0,0
5,132.37,2.888,194.72,7.14,1850,60542.1,0,0
5,131.93,2.727,185.96,7.49,1875,60558.9,0,0
5,127.35,2.835,194.33,7.857,1900,60575.7,0,0
5,130.83,2.946,185.58,8.242,1925,60592.5,0,0
5,134.24,3.063,177.23,8.646,1950,60609.3,0,0
5,131.99,3.188,185.21,8.583,1925,60626.1,0,0
5,127.34,3.016,193.54,9.003,1900,60642.9,0,0
5,126.71,3.003,193.54,9.003,1900,60659.7,0,0
5,126.11,2.994,193.54,9.003,1900,60676.5,0,0
5,125.55,2.991,193.54,9.003,1900,60693.3,0,0
5,125.05,2.993,193.54,9.003,1900,60710.1,0,0
5,124.63,3.0,193.54,9.003,1900,60726.9,0,0
5,124.3,3.012,193.54,9.003,1900,60743.7,0,0
5,124.06,2.884,184.83,8.85,1925,60760.5,0,0
5,123.93,2.93,176.51,8.416,1950,60777.3,0,0
5,123.9,3.095,184.46,8.828,1925,60794.1,0,0
5,123.99,3.27,176.16,8.396,1900,60810.9,0,0
5,124.17,3.139,184.08,8.807,1875,60827.7,0,0
5,120.56,3.317,192.37,9.239,1850,60844.5,0,0
5,120.93,3.503,183.71,8.786,1875,60861.3,0,0
5,121.38,3.696,189.64,9.217,1900,60878.1,0,0
5,121.89,3.538,181.1,9.668,1878,60894.9,0,0
5,122.45,3.724,189.25,10.142,1853,60911.7,0,0
5,123.05,3.554,180.74,9.645,1828,60928.5,0,0
5,123.67,3.729,172.6,9.172,1853,60945.3,0,0
5,124.29,3.547,180.37,9.622,1828,60962.1,0,0
5,124.9,3.369,172.26,9.15,1853,60978.9,0,0
5,125.47,3.195,164.5,8.702,1878,60995.7,0,0
5,126.0,3.33,157.1,8.276,1853,61012.5,0,0
5,126.46,3.15,150.03,7.976,1878,61029.3,0,0
5,126.84,3.276,156.78,8.366,1903,61046.1,0,0
5,123.03,3.406,163.84,8.776,1928,61062.9,0,0
5,126.37,3.54,156.47,8.346,1903,61079.7,0,0
5,126.47,3.51,156.47,8.346,1903,61096.5,0,0
5,126.46,3.483,156.47,8.346,1903,61113.3,0,0
5,126.36,3.459,156.47,8.346,1903,61130.1,0,0
5,126.15,3.439,156.47,8.346,1903,61146.9,0,0
5,125.84,3.423,156.47,8.346,1903,61163.7,0,0
5,125.45,3.414,156.47,8.346,1903,61180.5,0,0
5,124.99,3.41,156.47,8.346,1903,61197.3,0,0
5,124.46,3.413,156.47,8.346,1903,61214.1,0,0
5,123.89,3.422,156.47,8.346,1903,61230.9,0,0
5,123.29,3.437,156.47,8.346,1903,61247.7,0,0
5,122.67,3.456,156.47,8.346,1903,61264.5,0,0
5,122.06,3.48,156.47,8.346,1903,61281.3,0,0
5,121.46,3.507,156.47,8.346,1903,61298.1,0,0
5,116.97,3.367,149.42,7.937,1878,61314.9,0,0
5,116.48,3.395,149.42,7.937,1878,61331.7,0,0
5,116.06,3.423,149.42,7.937,1878,61348.5,0,0
5,115.72,3.449,149.42,7.937,1878,61365.3,0,0
5,115.46,3.472,149.42,7.937,1878,61382.1,0,0
5,115.3,3.491,149.42,7.937,1878,61398.9,0,0
5,115.23,3.505,149.42,7.937,1878,61415.7,0,0
5,119.15,3.345,156.15,7.548,1903,61432.5,0,0
5,119.29,3.509,163.18,7.918,1928,61449.3,0,0
5,119.53,3.338,170.52,8.306,1903,61466.1,0,0
5,119.86,3.489,162.84,7.899,1928,61482.9,0,0
5,120.27,3.642,170.17,7.684,1953,61499.7,0,0
5,120.75,3.796,177.83,8.061,1928,61516.5,0,0
5,121.3,3.59,185.83,8.456,1953,61533.3,0,0
5,121.88,3.734,177.47,8.607,1978,61550.1,0,0
5,122.49,3.526,169.48,8.185,1980,61566.9,0,0
5,119.1,3.329,161.86,7.784,2005,61583.7,0,0
5,119.69,3.143,169.14,8.166,2030,61600.5,0,0
5,120.25,2.969,176.75,7.766,2055,61617.3,0,0
5,120.77,2.807,168.8,8.146,2030,61634.1,0,0
5,121.24,2.925,176.39,7.747,2005,61650.9,0,0
5,121.64,2.772,168.46,7.367,2030,61667.7,0,0
5,121.96,2.898,160.88,7.675,2005,61684.4,0,0
5,122.19,3.034,168.12,8.051,1980,61701.2,0,0
5,122.32,3.183,175.68,8.445,2005,61718.0,0,0
5,122.36,3.345,167.78,8.032,1980,61734.8,0,0
5,126.41,3.521,175.33,7.703,1955,61751.6,0,0
5,126.24,3.711,167.44,8.08,1930,61768.4,0,0
5,125.98,3.558,159.9,7.684,1955,61785.2,0,0
5,125.62,3.758,167.1,7.308,1930,61802.0,0,0
5,125.19,3.607,159.58,6.95,1905,61818.8,0,0
5,128.74,3.812,166.76,7.29,1880,61835.6,0,0
5,124.13,3.804,174.26,7.647,1855,61852.4,0,0
5,127.56,3.649,182.1,8.022,1880,61869.2,0,0
5,122.92,3.497,173.91,7.629,1905,61886.0,0,0
5,122.3,3.347,166.08,7.255,1880,61902.8,0,0
5,121.7,3.263,173.56,7.611,1855,61919.6,0,0
5,121.13,3.114,165.75,7.984,1830,61936.4,0,0
5,120.6,2.966,173.21,8.375,1855,61953.2,0,0
5,120.14,3.106,181.0,8.785,1880,61970.0,0,0
